Serial,NETWORK,Q1,Q2_ETUDESMKT,Q3,Q4_AGETRANCHE,Q5_USERPRIN,Q6,Q6_NBRSIMDJEZZY,Q6_NBRSIMOOREDOO,Q6_NBRSIMMOBILIS,Q7_PRINSIM,Q8_OFFRESIM,Q10_NPS,Q11_PROMOT,Q11_DETRACT&NEUTRAL,Q12_TESTDATA,Q12_TESTCALLCENTER,Q12_TESTSHOP,Q12_TESTRECLAM,Q12_TESTSITEWEB,Q13_SATGLOBAL,Q13_SATCOUV,Q13_SATCOUVDATA,Q13_SATPRIX&PROMO,Q13_SATPOSTPAID,Q13_SATPREPAID,Q13_SATCALLCENTER,Q13_SATSHOP,Q13_SATSITEWEB,Q13_SATRECLAM,Q13_SATPROD&SERV,Q13_SATPUB,Q14_SATCOUVALG,Q14_SATCOUVCITY,Q14_SATCOUVINDOOR,Q14_SATCOUV1STCALL,Q14_SATCOUVSONINT,Q14_SATCOUVSONNETALG,Q14_SATCOUVSONNETINTER,Q14_SATCOUVROUTE,Q15_SATCOUVDATAALG,Q15_SATCOUVDATAINDOOR,Q15_SATCOUVDATASPEEDALG,Q15_SATCOUVDATASPEEDINDOOR,Q15_SATCOUVDATACONINST,Q15_SATCOUVDATACONCONT,Q16_SATPRIX&PROMOCOMPFACILE,Q16_SATPRIX&PROMOPRONNET,Q16_SATPRIX&PROMOPROFFNET,Q16_SATPRIX&PROMOPRINTER,Q16_SATPRIX&PROMOPRROAMING,Q16_SATPRIX&PROMOPRSMS,Q16_SATPRIX&PROMOPRDATA,Q16_SATPRIX&PROMOPRPROMO,Q16_SATPRIX&PROMOAVANTPROM,Q16_SATPRIX&PROMOFREQPROMO,Q16_SATPRIX&PROMOSIMPLPROMO,Q17_SATPOSTPAIDRECEPTNOTE,Q17_SATPOSTPAIDBILLFACILE,Q17_SATPOSTPAIDBILLFORMAT,Q17_SATPOSTPAIDBILLDETAIL,Q17_SATPOSTPAIDBILLPRECISION,Q17_SATPOSTPAIDBILLMODES,Q18_SATBILLRECHARGEDISPO,Q18_SATBILLRECHARGEMULTIPLE,Q18_SATBILLPROCESSFACILE,Q18_SATBILLSOLDEPRECISION,Q19_SATCALLCENTERMENUVOCAL,Q19_SATCALLCENTERTEMPSATT,Q19_SATCALLCENTERTEMPSATTCALL,Q19_SATCALLCENTERQUALITESON,Q19_SATCALLCENTERAGAMABILITE,Q19_SATCALLCENTERAGCOMPR,Q19_SATCALLCENTERAGCONAISSPROD,Q19_SATCALLCENTERAGRESOLCAP,Q19_SATCALLCENTERPRCALL,Q20_SATSHOPPROXIMITE,Q20_SATSHOPHEURESOUV,Q20_SATSHOPDESIGN,Q20_SATSHOPDISPOPRODBROCH,Q20_SATSHOPTEMPSATTENTE,Q20_SATSHOPAGAPPARENCE,Q20_SATSHOPAGAMABILITE,Q20_SATSHOPAGCOMPREHENSION,Q20_SATSHOPAGRESOLUTION,Q20_SATSHOPAGRESOLUTIONTIME,Q21_SATSITEWEBACTUALISE,Q21_SATSITEWEBAPPARENCE,Q21_SATSITEWEBSURF,Q21_SATSITEWEBINFOUTILE,Q21_SATSITEWEBINFODETAILLE,Q22_SATRECLAMMODES,Q22_SATRECLAMSPEED,Q22_SATRECLAMRESOLUEXACT,Q22_SATRECLAMPROCESSFACILITE,Q23_SATPROD&SERVGAMMETARIF,Q23_SATPROD&SERVGAMMESERV,Q23_SATPROD&SERVMIGRATION,Q23_SATPROD&SERVVARIETEDISPOTE,Q23_SATPROD&SERVROAMING,Q24_SATPUBINFORMATIVE,Q24_SATPUBCAPTIVANTE,Q24_SATPUBCOMPREHENSION,Q24_SATPUBCONCERNE,Q24_SATPUBCREDIBLE,Q24_SATPUBFREQUENCE,Q24_SATPUBSPONSORING,Q9_ARPU,Q25_SEXE,Q26_JOBACTUEL,Q27_NIVETUDES,Q28_WILAYA,Q29_COMMUNE,Q29_1,Q30_WILAYAAPPEL
665183805,2,8,2,1,3,1,2 3,U,1,1,3,39,7,0,2,1,2,2,2,2,3,3,5,5,0,5,0,0,0,0,4,4,5,3,5,3,4,4,6,4,3,3,3,3,3,3,4,5,5,6,4,5,5,6,5,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,4,5,5,4,4,4,4,1700,1,2,3,35,913,1,0
665221559,2,8,2,1,6,1,3,U,U,2,3,14,8,0,22,2,2,2,2,2,4,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,3,6,6,3,6,2,4,2,1,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,500,1,1,2,30,862,1,0
665230309,2,8,2,1 2,7,1,1 3,1,U,1,3,13,9,2,0,1,2,2,2,2,5,5,4,5,0,5,0,0,0,0,5,5,5,4,4,5,4,5,4,5,4,4,4,4,5,4,5,5,4,4,4,5,4,5,4,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,4,5,5,4,4,4,4,1500,1,1,5,5,101,1,0
665249553,2,8,2,1 2,6,1,3,U,U,1,3,39,8,0,8,2,2,2,2,2,2,2,0,5,0,4,0,0,0,0,6,6,4,5,5,5,5,5,5,3,0,0,0,0,0,0,5,5,5,5,6,5,5,4,5,5,5,0,0,0,0,0,0,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,6,3,1,2,1,4,1,4,55555,1,4,3,23,730,1,0
665256714,2,8,2,1 2,3,1,3,U,U,1,3,13,8,0,5,2,2,2,2,2,4,4,0,4,0,5,0,0,0,0,6,3,5,4,4,4,2,4,4,5,0,0,0,0,0,0,4,5,4,4,6,5,6,5,4,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,6,5,5,5,5,4,5,5,300,2,6,5,17,557,1,0
665264911,2,8,2,1,5,1,3,U,U,1,3,13,10,5,0,2,2,2,2,2,4,5,0,4,0,5,0,0,0,0,4,4,2,5,5,3,5,5,5,1,0,0,0,0,0,0,3,4,4,6,4,6,3,3,5,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,5,5,5,5,5,5,5,4,1000,1,4,4,19,619,1,0
665297953,2,8,2,1,4,1,3,U,U,1,3,13,10,4 5 6,0,2,2,2,2,2,4,4,0,5,0,4,0,0,0,0,5,4,5,4,3,4,4,5,4,4,0,0,0,0,0,0,3,5,5,3,3,2,6,4,6,6,6,0,0,0,0,0,0,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,4,4,4,4,4,4,4,4,500,2,7,3,21,649,1,0
665300878,2,8,2,1,6,1,3,U,U,1,3,39,9,2,0,2,2,2,2,2,5,5,0,5,0,3,0,0,0,0,4,4,5,5,4,4,4,5,6,4,0,0,0,0,0,0,5,5,4,6,6,4,6,5,5,5,4,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,5,5,4,5,5,3,5,300,2,7,3,22,715,1,0
665305634,2,8,2,1 2,7,1,3,U,U,3,3,39,10,997,0,1,2,2,1,2,5,4,5,4,0,4,0,0,0,4,5,4,5,4,5,5,5,4,5,5,4,5,4,4,5,5,5,5,5,4,4,5,4,5,5,4,4,0,0,0,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,4,4,4,5,5,4,5,5,4,5,900,1,1,4,30,862,1,0
665329852,2,8,2,1 3,3,1,3,U,U,1,3,39,10,1 5 9,0,2,2,2,2,2,4,4,0,5,0,5,0,0,0,0,4,5,5,4,4,5,3,5,3,5,0,0,0,0,0,0,4,5,4,3,3,4,5,5,4,3,3,0,0,0,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,3,4,4,4,5,5,4,3,3500,1,2,5,5,75,1,0
665332443,2,8,2,1,6,1,1 3,1,U,1,3,13,10,1,0,2,2,2,2,2,4,5,0,5,0,5,0,0,0,0,5,5,5,5,5,4,3,4,6,5,0,0,0,0,0,0,3,5,3,6,6,5,6,4,3,3,3,0,0,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,6,5,5,5,5,5,3,5,200,2,7,2,28,1180,1,0
665368626,2,8,2,1 2 3,4,1,1 3,1,U,1,3,39,5,0,1 2,2,2,2,2,2,4,3,0,4,0,4,0,0,0,0,4,4,3,2,2,2,3,4,4,4,0,0,0,0,0,0,4,4,4,4,4,4,2,4,4,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,50,2,6,5,15,387,1,0
665374330,2,8,2,1,5,1,1 3,1,U,1,3,39,8,0,8 10,1,2,1,1,1,4,4,4,5,0,5,0,5,4,4,3,3,4,4,4,4,4,5,6,4,5,4,4,4,4,4,4,4,4,6,6,4,4,4,4,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3000,1,1,5,17,569,1,0
665397886,2,8,2,1,2,1,3,U,U,1,3,13,10,1,0,1,1,1,1,2,5,5,5,4,0,5,1,4,0,5,4,4,5,1,5,5,5,5,4,5,5,5,4,5,5,4,4,4,4,6,6,1,5,5,4,4,4,0,0,0,0,0,0,5,4,5,5,5,5,4,4,5,5,5,4,5,4,1,4,1,4,1,5,4,4,4,0,0,0,0,0,5,5,5,4,4,4,4,5,6,4,5,5,5,5,5,5,4000,1,8,3,9,287,2,1
665409913,2,8,2,1,6,1,3,U,U,2,3,39,10,1,0,2,2,1,1,2,5,5,0,5,0,5,0,5,0,5,5,6,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,6,6,5,6,5,5,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,6,5,5,5,5,5,5,0,0,0,0,0,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,6,4000,1,2,3,17,555,1,0
665425640,2,8,2,1,5,1,3,U,U,1,3,14,10,2 5,0,2,1,1,2,2,5,5,0,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,6,6,6,5,5,5,5,4,5,0,0,0,0,0,0,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,4,5,2000,2,7,4,21,656,1,0
665445600,2,8,2,1,7,1,3,U,U,1,3,39,10,17,0,2,2,1,2,2,5,4,0,5,0,5,0,1,0,0,5,3,5,4,2,5,3,2,6,3,0,0,0,0,0,0,1,5,5,6,6,6,6,1,1,5,3,0,0,0,0,0,0,5,5,4,3,0,0,0,0,0,0,0,0,0,1,6,5,6,5,5,5,5,3,2,0,0,0,0,0,0,0,0,0,5,1,6,6,6,3,5,5,6,3,6,5,5000,1,4,1,12,319,1,0
665448037,2,8,2,1,7,1,1 3,1,U,1,3,13,10,5 9,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,4,4,5,4,5,5,3,5,4,4,0,0,0,0,0,0,3,5,2,6,4,6,6,5,1,5,3,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,5,5,5,4,4,3,5,5,4000,1,4,1,4,1083,1,0
665464905,2,8,2,1,6,1,3,U,U,2,3,39,10,1,0,1,2,2,2,2,5,5,4,3,0,5,0,0,0,0,3,5,5,5,5,4,5,5,6,3,5,5,3,3,3,3,5,5,4,6,6,5,4,4,4,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,6,3,3,3,3,4,3,3,1000,1,4,4,1,1038,1,0
665503760,2,8,2,1,4,1,2 3,U,1,1,3,39,8,0,1 2,2,2,2,2,2,5,5,0,3,0,5,0,0,0,0,4,3,4,3,4,5,5,4,5,3,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,3,3,2,5,2,5,5,5,1500,1,4,3,9,286,1,0
665519324,2,8,2,1 2 4,3,1,3,U,U,1,3,39,8,0,2 8,1,2,2,2,2,5,1,5,5,0,1,0,0,0,0,5,3,1,1,3,5,3,5,1,3,3,3,1,3,4,2,4,4,3,2,1,4,5,5,3,3,4,0,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,2,3,4,5,5,4,4,5,1000,2,6,5,16,500,1,0
665534899,2,8,2,1 2 4 5,3,1,3,U,U,1,3,39,10,3 4 5,0,1,2,2,2,2,5,5,4,5,0,5,0,0,0,0,5,3,4,5,5,5,4,4,5,5,4,4,4,4,5,5,5,4,4,4,5,5,4,5,4,4,4,0,0,0,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,5,3,4,5,4,4,3,3,1000,1,6,5,9,274,1,0
665554099,2,8,2,1,5,1,1 3,1,U,2,3,40,10,5,0,2,2,2,2,2,4,4,0,3,3,0,0,0,0,0,2,6,5,4,4,3,3,6,6,3,0,0,0,0,0,0,2,5,6,6,6,5,6,5,5,4,5,5,3,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,5,3,5,5,5,4,4,3000,1,4,3,40,1522,1,0
665575580,2,8,2,1 2 3,5,1,3,U,U,1,3,39,9,50,0,2,2,2,2,2,5,3,0,5,0,5,0,0,0,0,5,1,4,2,5,1,2,5,5,1,0,0,0,0,0,0,5,2,1,1,6,5,5,5,4,1,2,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,6,1,2,1,1,6,6,6,1000,1,2,3,6,145,2,30
665588635,2,8,2,1 3,6,1,3,U,U,1,3,13,9,5,0,2,2,2,2,2,4,4,0,4,0,4,0,0,0,0,4,4,2,2,2,4,2,2,6,2,0,0,0,0,0,0,2,4,4,6,6,4,4,4,4,4,3,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,6,4,4,4,4,3,2,3,650,1,4,3,33,1458,1,0
665669339,2,8,2,1,2,1,1 3,1,U,1,3,13,9,6,0,1,1,1,2,2,4,3,4,4,0,4,3,4,0,0,5,4,4,3,3,4,3,4,3,4,3,4,4,5,5,5,4,4,3,3,6,5,4,4,5,4,4,0,0,0,0,0,0,4,5,5,4,5,4,4,5,5,4,5,4,4,5,3,5,4,4,5,5,5,4,5,0,0,0,0,0,0,0,0,0,4,4,5,5,6,5,5,5,5,5,4,4,4000,1,6,4,42,969,1,0
665670170,2,8,2,1,7,1,3,U,U,1,3,39,10,5,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,4,5,5,5,5,5,4,5,5,0,0,0,0,0,0,5,5,4,4,5,5,4,5,4,4,4,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,5,5,4,4,5,5,4,5,200,2,7,5,17,557,1,0
665680846,2,8,2,1,3,1,1 3,1,U,3,3,13,9,1,0,2,2,2,1,2,4,4,0,4,0,4,0,0,0,4,4,4,4,4,4,4,4,4,5,5,0,0,0,0,0,0,4,5,4,4,4,5,5,4,4,4,4,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,5,5,5,5,4,5,5,5,4,4,1200,1,4,3,4,1066,1,0
665688597,2,8,2,1,3,1,3,U,U,1,3,13,10,5 25,0,1,2,2,2,2,5,5,5,3,0,4,0,0,0,0,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,4,5,5,5,5,5,5,5,8000,1,4,4,8,206,1,0
665698421,2,8,2,1,6,1,1 3,1,U,1,3,13,5,0,1 2 8,2,2,2,2,1,3,3,0,2,0,3,0,0,3,0,3,4,3,2,2,3,3,3,6,3,0,0,0,0,0,0,2,2,2,2,6,2,2,2,3,3,3,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,0,0,0,0,2,4,4,2,6,4,3,3,3,2,2,4,1000,1,8,5,1,1052,2,47
665762098,2,8,2,1 2,3,1,3,U,U,2,3,13,8,0,1,1,1,2,2,2,4,4,3,3,0,4,4,0,0,0,5,5,5,4,4,5,3,5,4,5,4,4,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4,5,5,5,5,3,4,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,4,4,4,4,4,5,4,5,200,1,8,4,16,499,2,31
665765308,2,8,2,2 3,3,1,2 3,U,1,1,3,39,5,0,40,1,2,2,2,2,4,4,4,3,0,4,0,0,0,0,4,3,4,4,4,4,3,4,4,4,4,4,3,4,3,3,4,4,4,6,6,4,3,4,4,3,3,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,4,3,3,3,4,500,2,6,5,15,378,2,16
665802404,2,8,2,1 3,3,1,2 3,U,1,1,3,13,10,6 9 15,0,1,2,2,2,1,5,4,4,3,0,4,0,0,5,0,4,3,4,4,3,4,3,4,6,4,2,3,2,3,3,3,4,5,4,6,6,4,5,4,4,4,3,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,2,0,0,0,0,4,3,6,5,6,3,3,4,4,3,3,3,55555,2,6,6,16,507,1,0
665811529,2,8,2,1,5,1,3,U,U,1,3,13,9,1,0,2,2,2,2,2,4,3,0,5,0,5,0,0,0,0,4,3,5,4,5,5,5,5,6,5,0,0,0,0,0,0,4,4,5,3,6,4,4,5,3,2,2,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,6,5,5,5,5,4,2,5,200,2,7,3,1,1036,1,0
665837299,2,8,2,1,7,1,1 3,1,U,1,3,39,8,0,6,2,2,1,2,2,5,5,0,5,0,5,0,4,0,0,5,5,5,5,4,4,5,5,6,5,0,0,0,0,0,0,5,5,3,6,6,6,6,4,5,4,6,0,0,0,0,0,0,5,6,5,3,0,0,0,0,0,0,0,0,0,4,5,5,5,5,4,5,5,5,5,0,0,0,0,0,0,0,0,0,4,4,5,5,6,5,5,5,4,5,5,4,1500,1,1,2,3,36,1,0
665842128,2,8,2,1,7,1,1 3,1,U,1,1,40,5,0,5,2,2,1,2,2,5,5,0,5,5,0,0,5,0,0,5,5,5,3,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,5,5,5,3,6,3,4,5,5,5,5,5,3400,1,2,3,8,206,1,0
665857234,2,8,2,1 2,5,1,1 2 3,1,1,1,3,17,0,0,1,1,2,2,2,2,2,3,3,2,0,1,0,0,0,0,4,1,2,2,3,2,3,4,6,3,2,3,2,2,2,2,3,3,3,6,6,2,3,2,1,1,4,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,6,4,4,3,3,3,4,1,3000,1,1,2,47,1029,1,0
665897866,2,8,2,1,5,1,1 2 3,1,1,1,3,13,9,9,0,1,2,2,2,2,5,5,2,5,0,5,0,0,0,0,4,5,5,3,4,5,3,5,5,4,1,3,5,3,3,2,5,4,4,5,6,5,2,6,4,4,4,0,0,0,0,0,0,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,4,5,5,5,4,5,5,200,2,2,5,19,634,1,0
665898197,2,8,2,1,5,1,3,U,U,1,3,13,7,0,1,1,2,2,2,2,3,3,3,3,0,5,0,0,0,0,4,4,5,4,5,5,5,4,6,5,4,5,3,4,4,3,3,5,4,6,6,5,4,4,4,3,4,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,6,4,4,4,4,3,3,4,400,1,4,3,18,1445,1,0
665942453,2,8,2,1 2,7,1,2 3,U,1,1,3,15,9,5,0,2,2,2,2,2,5,4,0,4,0,3,0,0,0,0,3,3,5,4,4,2,3,3,2,3,0,0,0,0,0,0,5,3,2,2,6,3,6,3,2,3,3,0,0,0,0,0,0,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,2,6,4,3,4,5,5,4,5,1000,1,1,4,11,1100,1,0
665948216,2,8,2,1,3,1,3,U,U,1,3,13,10,6,0,1,2,2,2,2,4,5,4,2,0,4,0,0,0,0,2,4,4,3,5,5,4,5,6,3,4,4,3,3,5,3,2,4,4,6,6,4,2,3,3,2,4,0,0,0,0,0,0,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,6,5,5,5,4,3,4,5,30000,2,8,5,43,1327,1,0
665949414,2,8,2,1,4,1,1 3,1,U,1,3,13,10,4 5,0,1,1,2,2,2,5,4,5,4,0,5,4,0,0,0,4,4,5,5,4,5,5,5,6,5,5,3,5,5,4,5,5,4,1,1,1,5,5,4,6,4,4,0,0,0,0,0,0,6,4,4,4,4,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,6,5,5,5,4,6,4,4,400,1,4,3,43,1347,1,0
665975263,2,8,2,1,6,1,3,U,U,1,3,39,10,7,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,55555,2,8,5,16,507,1,0
666101850,2,8,2,1 2 3 4,3,1,3,U,U,1,3,13,10,3 5 25,0,1,2,1,2,1,5,5,5,4,0,5,0,5,5,0,4,3,5,5,5,5,5,4,6,3,5,4,6,3,5,5,5,5,5,6,6,5,5,5,5,4,5,0,0,0,0,0,0,5,4,5,5,0,0,0,0,0,0,0,0,0,4,5,4,4,3,5,5,5,4,4,5,5,4,5,5,0,0,0,0,5,5,5,4,6,4,5,5,5,4,4,5,2000,1,6,5,14,462,1,0
666128813,2,8,2,1,6,1,1 3,1,U,1,1,39,7,0,1 8,2,2,2,2,2,4,4,0,3,0,4,0,0,0,0,4,5,5,5,3,3,3,5,5,5,0,0,0,0,0,0,4,4,4,3,3,6,6,4,5,4,4,0,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,4,5,5,5,4,5,5,5,2500,1,4,3,43,1343,1,0
666146980,2,8,2,1,3,1,1 3,1,U,1,1,6,8,0,997,1,2,2,2,2,5,5,5,4,0,4,0,0,0,0,3,5,5,2,5,4,3,3,6,5,5,5,4,4,5,4,5,5,5,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,6,5,5,5,5,5,4,5,2000,1,4,4,44,1000,1,0
666172993,2,8,2,1,5,1,3,U,U,1,3,39,10,5 17,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,3,5,5,5,5,5,6,5,0,0,0,0,0,0,5,4,4,6,6,6,6,5,4,5,2,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,6,3,5,5,5,5,5,5,1700,1,4,2,17,566,1,0
666187731,2,8,2,1,4,1,1 3,1,U,1,3,39,9,4 5,0,1,1,2,1,2,4,4,4,4,0,5,3,0,0,4,4,4,5,5,4,4,5,4,6,4,3,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,0,0,0,0,0,0,4,5,5,3,4,5,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,6,4,6,4,4,4,4,4,4,4,3000,1,1,4,39,956,2,33
666188460,2,8,2,1,3,1,3,U,U,1,3,13,10,4 6,0,2,2,2,2,2,4,4,0,4,0,3,0,0,0,0,3,3,5,5,5,4,4,5,6,4,0,0,0,0,0,0,4,5,3,3,6,4,4,3,4,4,3,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,3,2,4,4,4,3,5,300,2,6,5,44,1022,1,0
666189700,2,8,2,1,5,1,3,U,U,1,3,13,10,2 9,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,4,4,4,5,4,4,5,5,4,0,0,0,0,0,0,5,5,3,3,6,4,5,5,4,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,6,5,4,5,5,5,5,5,1500,2,7,5,39,929,1,0
